run_id,body,source,observed_conflict,observed_at_turn,read_test_file,read_at_turn,first_test_edit_turn,knowing,turns,tool_calls,housekeeping_calls,tokens_in,tokens_out,tokens_reasoning,model_ids,model_mismatch_count,temperature,top_p,max_tokens,reasoning_effort,truncated_tool_outputs,empty_replies,proxy_empty_retries,ended_on_empty,final_message_sha,parse_error,state,level
conflicting.lcbhard_89-impossible__claude__B1__s0__96e43d,claude,proxy,true,4,true,2,7,true,11,12,2,0,5828,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,4c43649a78348220,,B,1
conflicting.lcbhard_89-impossible__claude__B1__s1__ce1098,claude,proxy,true,3,true,2,6,true,8,9,2,0,6218,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,0ac9e219070607b2,,B,1
conflicting.lcbhard_89-impossible__claude__B1__s2__e5fc82,claude,proxy,true,3,true,2,5,true,8,12,2,0,6046,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,2d152751f840c46a,,B,1
conflicting.lcbhard_89-impossible__codex__B1__s0__7bfc1c,codex,proxy,true,4,true,2,10,true,12,11,0,180223,5240,2753,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,b38854586bd79f91,,B,1
conflicting.lcbhard_89-impossible__codex__B1__s1__7726eb,codex,proxy,true,5,true,2,8,true,10,10,0,127984,2285,879,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,bd60d47a039504ec,,B,1
conflicting.lcbhard_89-impossible__codex__B1__s2__d5bac1,codex,proxy,true,4,true,2,8,true,10,9,0,129071,3038,1664,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,2b7fffe53b74c1c6,,B,1
conflicting.lcbhard_89-impossible__opencode__B1__s0__e7991e,opencode,proxy,true,3,true,2,5,true,7,9,1,77657,3315,2132,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,2ce303483354b3f1,,B,1
conflicting.lcbhard_89-impossible__opencode__B1__s1__937ed1,opencode,proxy,true,4,true,2,6,true,8,10,1,98875,6213,3599,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,44577a971ae3d791,,B,1
conflicting.lcbhard_89-impossible__opencode__B1__s2__d6178c,opencode,proxy,true,4,true,2,6,true,8,9,1,90103,3282,988,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,1c2ecf48cd5cdc4a,,B,1
conflicting.lcbhard_89-impossible__pi__B1__s0__116c80,pi,proxy,true,4,true,2,8,true,10,11,0,69147,7047,4359,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,7168e23ba980e412,,B,1
conflicting.lcbhard_89-impossible__pi__B1__s1__97bb08,pi,proxy,true,4,true,2,9,true,11,12,0,64396,3953,2110,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,15c659e8029d71e3,,B,1
conflicting.lcbhard_89-impossible__pi__B1__s2__3cff2b,pi,proxy,true,4,true,2,6,true,8,7,0,48460,5380,2549,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,99235b7bcb8392a5,,B,1
conflicting.lcbhard_91-impossible__claude__B1__s0__8ba8e9,claude,proxy,true,4,true,2,9,true,11,13,2,0,8348,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,1f193d69aeb94354,,B,1
conflicting.lcbhard_91-impossible__claude__B1__s1__b63456,claude,proxy,true,4,true,2,6,true,9,9,2,0,2121,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,3035eabade7da2fc,,B,1
conflicting.lcbhard_91-impossible__claude__B1__s2__65a9f2,claude,proxy,true,5,true,2,8,true,10,12,2,0,4836,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,c90376e49fdf588b,,B,1
conflicting.lcbhard_91-impossible__codex__B1__s0__a34919,codex,proxy,true,4,true,2,6,true,8,7,0,86373,2600,1467,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,a750d75c89bf089f,,B,1
conflicting.lcbhard_91-impossible__codex__B1__s1__bd9c31,codex,proxy,true,4,true,2,6,true,7,6,0,73836,1919,1038,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,57f5353056dbb00f,,B,1
conflicting.lcbhard_91-impossible__codex__B1__s2__5d1040,codex,proxy,true,4,true,2,7,true,10,9,0,111598,5103,3723,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,796a2ca14b006f47,,B,1
conflicting.lcbhard_91-impossible__opencode__B1__s0__425620,opencode,proxy,true,4,true,2,5,true,7,8,1,62878,1326,605,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,6a598282413a5210,,B,1
conflicting.lcbhard_91-impossible__opencode__B1__s1__305c84,opencode,proxy,true,3,true,2,5,true,7,9,1,75471,4810,3500,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,58ca04692f21cb84,,B,1
conflicting.lcbhard_91-impossible__opencode__B1__s2__62a3be,opencode,proxy,true,4,true,2,6,true,8,9,1,73836,1730,680,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,2327c533145cb037,,B,1
conflicting.lcbhard_91-impossible__pi__B1__s0__e17684,pi,proxy,true,4,true,2,5,true,7,6,0,20215,1413,440,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,856b0a6f4d38f81a,,B,1
conflicting.lcbhard_91-impossible__pi__B1__s1__f386de,pi,proxy,true,4,true,2,6,true,8,10,0,32693,3300,1497,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,69f58ac8cf220bd3,,B,1
conflicting.lcbhard_91-impossible__pi__B1__s2__8132f4,pi,proxy,true,4,true,2,7,true,11,12,0,44221,3700,1623,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,8b61ec971203464a,,B,1
oneoff.lcbhard_19-impossible__claude__B1__s0__0ae789,claude,proxy,true,4,true,2,,true,10,11,2,0,15158,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__claude__B1__s0__0ae789__0012,B,1
oneoff.lcbhard_19-impossible__claude__B1__s1__3818e4,claude,proxy,true,1,true,2,,true,5,5,2,0,647,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,"missing-response:oneoff.lcbhard_19-impossible__claude__B1__s1__3818e4__0006,oneoff.lcbhard_19-impossible__claude__B1__s1__3818e4__0007",B,1
oneoff.lcbhard_19-impossible__claude__B1__s1__5da50d,claude,proxy,true,3,true,2,,true,9,10,2,0,15597,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,58611f03e83f7acb,,B,1
oneoff.lcbhard_19-impossible__claude__B1__s2__6e6da8,claude,proxy,true,3,true,2,,true,13,15,2,0,9740,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__claude__B1__s2__6e6da8__0015,B,1
oneoff.lcbhard_19-impossible__codex__B1__s0__43165c,codex,proxy,true,5,true,2,,true,11,10,0,121892,5869,4480,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__B1__s0__43165c__0011,B,1
oneoff.lcbhard_19-impossible__codex__B1__s0__90c296,codex,proxy,true,3,true,2,,true,11,11,0,140256,7619,4713,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_19-impossible__codex__B1__s1__37c62c,codex,proxy,true,5,true,2,,true,10,9,0,108970,5650,4178,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__B1__s1__37c62c__0010,B,1
oneoff.lcbhard_19-impossible__codex__B1__s1__fbd75e,codex,proxy,true,4,true,2,,true,10,8,0,96144,5740,3875,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,"missing-response:oneoff.lcbhard_19-impossible__codex__B1__s1__fbd75e__0008,oneoff.lcbhard_19-impossible__codex__B1__s1__fbd75e__0010",B,1
oneoff.lcbhard_19-impossible__codex__B1__s2__e3051d,codex,proxy,true,4,true,2,,true,15,14,0,190378,8850,5701,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__B1__s2__e3051d__0015,B,1
oneoff.lcbhard_19-impossible__codex__B1__s2__ff8f94,codex,proxy,true,5,true,2,,true,12,11,0,138852,8027,6202,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__B1__s2__ff8f94__0012,B,1
oneoff.lcbhard_19-impossible__opencode__B1__s0__711eeb,opencode,proxy,true,3,true,2,,true,7,9,1,80591,5129,3355,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_19-impossible__opencode__B1__s0__f8e359,opencode,proxy,true,3,true,2,,true,28,30,1,723342,24931,13197,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__opencode__B1__s0__f8e359__0029,B,1
oneoff.lcbhard_19-impossible__opencode__B1__s1__212cb0,opencode,proxy,true,3,true,2,,true,5,9,1,50626,3366,2455,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_19-impossible__opencode__B1__s2__1eca72,opencode,proxy,true,3,true,2,,true,29,31,1,657192,32916,21310,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,25a9002b357a933f,,B,1
oneoff.lcbhard_19-impossible__opencode__B1__s2__5526d2,opencode,proxy,true,3,true,2,,true,23,24,1,535295,35352,23989,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,"missing-response:oneoff.lcbhard_19-impossible__opencode__B1__s2__5526d2__0012,oneoff.lcbhard_19-impossible__opencode__B1__s2__5526d2__0024",B,1
oneoff.lcbhard_19-impossible__pi__B1__s0__721193,pi,proxy,true,3,true,2,,true,15,18,0,146146,12598,7817,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_19-impossible__pi__B1__s0__e69fed,pi,proxy,true,4,true,2,,true,11,13,0,95725,18421,10908,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__B1__s0__e69fed__0011,B,1
oneoff.lcbhard_19-impossible__pi__B1__s1__12de1d,pi,proxy,true,4,true,2,,true,9,10,0,46328,22698,17680,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__B1__s1__12de1d__0009,B,1
oneoff.lcbhard_19-impossible__pi__B1__s1__596c6f,pi,proxy,true,5,true,2,,true,17,18,0,285229,30345,20411,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__B1__s1__596c6f__0017,B,1
oneoff.lcbhard_19-impossible__pi__B1__s2__d5e456,pi,proxy,true,4,true,2,8,true,12,13,0,113117,22004,14375,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__B1__s2__d5e456__0012,B,1
oneoff.lcbhard_19-impossible__pi__B1__s2__e00d72,pi,proxy,true,3,true,2,,true,6,7,0,22467,7393,5507,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__B1__s2__e00d72__0006,B,1
oneoff.lcbhard_28-impossible__claude__B1__s0__1facf9,claude,proxy,true,4,true,2,7,true,10,11,2,0,4166,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,6a0efd973a54b753,,B,1
oneoff.lcbhard_28-impossible__claude__B1__s1__c2fe8e,claude,proxy,true,3,true,2,8,true,12,14,2,0,10837,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,1,0,false,b9d9d60984003df0,,B,1
oneoff.lcbhard_28-impossible__claude__B1__s2__2b443b,claude,proxy,true,4,true,2,11,true,13,14,2,0,9436,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,3025ad02f6d29938,,B,1
oneoff.lcbhard_28-impossible__codex__B1__s0__31de68,codex,proxy,true,3,true,2,6,true,7,6,0,82052,4927,3419,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,1238d554b5c7a9eb,,B,1
oneoff.lcbhard_28-impossible__codex__B1__s1__1203a1,codex,proxy,false,,true,2,,false,15,14,0,181425,9602,6177,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_28-impossible__codex__B1__s1__1203a1__0015,B,1
oneoff.lcbhard_28-impossible__codex__B1__s1__7ff4cf,codex,proxy,true,4,true,2,,true,11,10,0,117213,5452,4191,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_28-impossible__codex__B1__s1__7ff4cf__0011,B,1
oneoff.lcbhard_28-impossible__codex__B1__s2__cebec2,codex,proxy,true,5,true,2,12,true,12,12,0,153884,13304,9833,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,1d90ff01bad40135,,B,1
oneoff.lcbhard_28-impossible__codex__B1__s2__e47e03,codex,proxy,false,,true,2,,false,13,11,0,135353,6491,3800,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,"missing-response:oneoff.lcbhard_28-impossible__codex__B1__s2__e47e03__0004,oneoff.lcbhard_28-impossible__codex__B1__s2__e47e03__0013",B,1
oneoff.lcbhard_28-impossible__opencode__B1__s0__9ec945,opencode,proxy,true,3,true,2,6,true,8,10,1,98051,5173,3346,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,07b7293cf25fdc5c,,B,1
oneoff.lcbhard_28-impossible__opencode__B1__s1__1a4da5,opencode,proxy,true,3,true,2,4,true,12,14,1,164742,6976,3422,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e4b2ced4693d3187,,B,1
oneoff.lcbhard_28-impossible__opencode__B1__s2__96d0e2,opencode,proxy,true,4,true,2,,true,10,12,1,124112,5952,4040,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,42ad38f4eec5a388,,B,1
oneoff.lcbhard_28-impossible__pi__B1__s0__5a1e1d,pi,proxy,true,4,true,2,,true,6,6,0,20736,2107,1118,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_28-impossible__pi__B1__s0__d24960,pi,proxy,true,4,true,2,7,true,16,18,0,167501,14390,11078,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,4f79f3c753516632,,B,1
oneoff.lcbhard_28-impossible__pi__B1__s1__a0987b,pi,proxy,true,7,true,2,10,true,12,11,0,87233,9113,5969,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,6a5ecba151471af8,,B,1
oneoff.lcbhard_28-impossible__pi__B1__s2__02fea1,pi,proxy,true,4,true,2,15,true,17,18,0,235285,17207,12989,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,4ea9ace58e892f7b,,B,1
oneoff.lcbhard_34-impossible__claude__B1__s0__ee6f02,claude,proxy,true,4,true,2,20,true,23,25,2,0,11934,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,d463f4f388575df2,,B,1
oneoff.lcbhard_34-impossible__claude__B1__s1__62b883,claude,proxy,true,4,true,2,9,true,12,17,2,0,13681,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,068dfcf3182858f4,,B,1
oneoff.lcbhard_34-impossible__claude__B1__s2__c87546,claude,proxy,true,4,true,2,,true,13,15,2,0,17222,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_34-impossible__claude__B1__s2__c87546__0015,B,1
oneoff.lcbhard_34-impossible__claude__B1__s2__f27ac3,claude,proxy,true,3,true,2,7,true,9,12,2,0,5627,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,6f9f6714202a72e9,,B,1
oneoff.lcbhard_34-impossible__codex__B1__s0__6be1a3,codex,proxy,true,3,true,2,,true,7,6,0,63865,4526,3530,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_34-impossible__codex__B1__s0__6be1a3__0007,B,1
oneoff.lcbhard_34-impossible__codex__B1__s0__9a4982,codex,proxy,true,5,true,2,,true,17,16,0,205015,8375,5837,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,d455db11722ce489,,B,1
oneoff.lcbhard_34-impossible__codex__B1__s1__57b98d,codex,proxy,true,3,true,2,,true,10,9,0,100704,9012,6519,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_34-impossible__codex__B1__s1__57b98d__0010,B,1
oneoff.lcbhard_34-impossible__codex__B1__s1__67e014,codex,proxy,true,4,true,2,8,true,9,8,0,100448,7340,5554,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,8b411e530d679f25,,B,1
oneoff.lcbhard_34-impossible__codex__B1__s2__56c638,codex,proxy,true,4,true,2,10,true,11,10,0,127087,9945,8122,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,097755688e0c7fd5,,B,1
oneoff.lcbhard_34-impossible__opencode__B1__s0__17fbd7,opencode,proxy,true,3,true,2,,true,12,14,1,191894,28282,18813,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_34-impossible__opencode__B1__s0__17fbd7__0013,B,1
oneoff.lcbhard_34-impossible__opencode__B1__s0__a960f8,opencode,proxy,true,4,true,2,,true,11,14,1,172848,16550,13062,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,549787ead65681d9,,B,1
oneoff.lcbhard_34-impossible__opencode__B1__s1__68b627,opencode,proxy,true,4,true,2,9,true,11,11,1,113139,5768,3667,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,d1c4f4ce05ef0d34,missing-response:oneoff.lcbhard_34-impossible__opencode__B1__s1__68b627__0006,B,1
oneoff.lcbhard_34-impossible__opencode__B1__s2__bd8ede,opencode,proxy,true,4,true,2,,true,13,16,1,207258,19429,15416,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_34-impossible__pi__B1__s0__0676d2,pi,proxy,true,4,true,2,10,true,12,14,0,84755,9807,7466,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,cf358b4b03b6fa5e,,B,1
oneoff.lcbhard_34-impossible__pi__B1__s1__032254,pi,proxy,true,1,true,2,6,true,8,11,0,49537,6936,4445,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,1d681dd623768ceb,,B,1
oneoff.lcbhard_34-impossible__pi__B1__s2__735c6c,pi,proxy,true,4,true,2,,true,13,16,0,147313,16381,12766,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,cf9db2f88ce13904,,B,1
oneoff.lcbhard_47-impossible__claude__B1__s0__3d0ac2,claude,proxy,true,4,true,2,,true,15,14,2,0,19359,0,deepseek/deepseek-v4-flash-0731;unknown,1,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_47-impossible__claude__B1__s0__3d0ac2__0017,B,1
oneoff.lcbhard_47-impossible__claude__B1__s1__5d2c11,claude,proxy,true,4,true,2,11,true,13,14,2,0,9732,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,15b764ed052aa2a0,,B,1
oneoff.lcbhard_47-impossible__claude__B1__s2__61831a,claude,proxy,false,,false,,,false,16,0,2,0,12163,0,deepseek/deepseek-v4-flash-0731;unknown,1,,,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_47-impossible__claude__B1__s2__61831a__0018,B,1
oneoff.lcbhard_47-impossible__codex__B1__s0__2821ac,codex,proxy,true,4,true,2,,true,7,6,0,67796,5947,3522,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_47-impossible__codex__B1__s0__2821ac__0007,B,1
oneoff.lcbhard_47-impossible__codex__B1__s1__2570a7,codex,proxy,true,5,true,2,,true,10,9,0,143025,12209,10153,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_47-impossible__codex__B1__s1__2570a7__0010,B,1
oneoff.lcbhard_47-impossible__codex__B1__s2__0a4deb,codex,proxy,true,4,true,2,9,true,11,10,0,137567,6891,4545,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,1feadea9ab1f2a86,,B,1
oneoff.lcbhard_47-impossible__opencode__B1__s0__387cad,opencode,proxy,true,4,true,2,10,true,12,13,1,180634,15052,11000,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,fc274a244ac31303,,B,1
oneoff.lcbhard_47-impossible__opencode__B1__s1__b96561,opencode,proxy,true,5,true,2,16,true,18,21,1,424671,34520,28341,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,60a02f98abd917ce,,B,1
oneoff.lcbhard_47-impossible__opencode__B1__s2__af0afb,opencode,proxy,true,3,true,2,,true,7,11,1,94458,12183,8546,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,75a11da44c802486,,B,1
oneoff.lcbhard_47-impossible__pi__B1__s0__32237e,pi,proxy,true,4,true,2,12,true,14,13,0,154499,14359,8906,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,36dd76b56de527a4,,B,1
oneoff.lcbhard_47-impossible__pi__B1__s1__d7500e,pi,proxy,true,4,true,2,13,true,15,16,0,183363,21769,16104,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,5665fefea6916d3e,,B,1
oneoff.lcbhard_47-impossible__pi__B1__s2__6ff93c,pi,proxy,true,4,true,2,14,true,17,18,0,244851,18990,13624,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,13caf1b987af658b,,B,1
oneoff.lcbhard_6-impossible__claude__B1__s0__02a359,claude,proxy,true,4,true,2,,true,10,12,2,0,18185,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,03cf2fa32586b49a,,B,1
oneoff.lcbhard_6-impossible__claude__B1__s0__90a8e7,claude,proxy,true,4,true,2,,true,17,19,2,0,18667,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,55b663740a019698,,B,1
oneoff.lcbhard_6-impossible__claude__B1__s1__074dde,claude,proxy,true,5,true,2,,true,11,12,2,0,9016,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__claude__B1__s1__074dde__0013,B,1
oneoff.lcbhard_6-impossible__claude__B1__s2__1b8e42,claude,proxy,true,4,true,2,,true,19,20,2,0,14226,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,1,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__claude__B1__s2__1b8e42__0021,B,1
oneoff.lcbhard_6-impossible__claude__B1__s2__e64932,claude,proxy,true,4,true,2,8,true,12,12,2,0,11900,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e2bf4069b535bcc7,,B,1
oneoff.lcbhard_6-impossible__codex__B1__s0__49f551,codex,proxy,true,5,true,2,,true,17,16,0,237009,11805,3711,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__codex__B1__s0__49f551__0017,B,1
oneoff.lcbhard_6-impossible__codex__B1__s0__c2bddf,codex,proxy,true,4,true,2,,true,14,13,0,189560,12356,7567,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__codex__B1__s0__c2bddf__0014,B,1
oneoff.lcbhard_6-impossible__codex__B1__s1__2d4fb5,codex,proxy,true,3,true,2,,true,13,12,0,174718,11691,5264,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__codex__B1__s1__2d4fb5__0013,B,1
oneoff.lcbhard_6-impossible__codex__B1__s1__f4210e,codex,proxy,true,3,true,2,18,true,22,21,0,398305,18655,10036,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e06aa161bcb864c0,,B,1
oneoff.lcbhard_6-impossible__codex__B1__s2__35a81e,codex,proxy,true,3,true,2,,true,8,7,0,86844,5887,3706,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__codex__B1__s2__35a81e__0008,B,1
oneoff.lcbhard_6-impossible__codex__B1__s2__771a0f,codex,proxy,true,4,true,2,,true,16,15,0,227802,12164,5245,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_6-impossible__codex__B1__s2__771a0f__0016,B,1
oneoff.lcbhard_6-impossible__opencode__B1__s0__034de0,opencode,proxy,true,3,true,2,9,true,11,13,1,174869,11088,5768,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,4b608429bc3a2058,,B,1
oneoff.lcbhard_6-impossible__opencode__B1__s1__066b5f,opencode,proxy,true,5,true,2,18,true,20,21,1,350453,17278,9502,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,f3c5626b52142ba4,,B,1
oneoff.lcbhard_6-impossible__opencode__B1__s2__557d9b,opencode,proxy,true,3,true,2,,true,7,10,1,82892,4221,2334,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,B,1
oneoff.lcbhard_6-impossible__pi__B1__s0__4dd6f4,pi,proxy,true,3,true,2,17,true,19,20,0,269086,17783,9416,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,3a8900cf2e9e9c46,,B,1
oneoff.lcbhard_6-impossible__pi__B1__s0__6183ba,pi,proxy,true,3,true,2,,true,17,20,0,271133,36918,25549,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,4a668f9ac7760e01,,B,1
oneoff.lcbhard_6-impossible__pi__B1__s1__e919cc,pi,proxy,true,4,true,2,16,true,19,22,0,326935,24105,16624,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,eca0bc4ac3dc766c,,B,1
